tab	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma	meas_n_orient	meas_temp	measurement	method_codes	quality	sequence	specimen	standard	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
Yiming Zhang	This study		1.1	215.7	-51.9	AX1-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-31 13:37:03	3.09e-08	5.89e-10	1.9e-10	1.12e-10	4	273	AX1-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-51	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	51	AX1-1a	u	0	0.0	0.0	-90.0	50	858
Yiming Zhang	This study		0.4	154.2	-88.3	AX1-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-31 17:21:03	5.87e-06	2.77e-08	2.8e-08	1.22e-08	4	273	AX1-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-52	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	52	AX1-1a	u	0	2.9999999999999997e-05	0.0	-90.0	51	848
Yiming Zhang	This study		0.4	157.3	-88.6	AX1-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-02-01 12:12:13	5.99e-06	2.8599999999999998e-08	2.88e-08	1.1000000000000001e-08	4	273	AX1-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-53	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	53	AX1-1a	u	0	2.9999999999999997e-05	0.0	-90.0	52	858
Yiming Zhang	This study		0.5	230.2	12.6	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-20 11:45:28	1.74e-06	8.390000000000001e-09	6.959999999999999e-09	1.42e-08	4	273	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-54	LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	54	AX1-2a	u	0	0.0	0.0	-90.0	0	273
Yiming Zhang	This study		0.5	229.3	12.7	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-21 13:11:02	1.71e-06	1.1200000000000001e-08	4.78e-09	1.46e-08	4	273	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-55	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	55	AX1-2a	u	0	0.0	0.0	-90.0	1	373
Yiming Zhang	This study		0.5	227.7	12.0	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-22 13:27:41	1.7e-06	9.9e-09	3.5399999999999998e-09	1.38e-08	4	273	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-56	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	56	AX1-2a	u	0	2.9999999999999997e-05	0.0	-90.0	2	373
Yiming Zhang	This study		0.5	230.5	8.6	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-23 12:09:31	1.6e-06	8.34e-09	4.27e-09	1.35e-08	4	273	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-57	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	57	AX1-2a	u	0	2.9999999999999997e-05	0.0	-90.0	3	473
Yiming Zhang	This study		0.5	226.9	11.2	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-24 13:05:30	1.6e-06	2.99e-09	6.879999999999999e-09	1.37e-08	4	273	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-58	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	58	AX1-2a	u	0	0.0	0.0	-90.0	4	473
Yiming Zhang	This study		0.6	232.5	12.4	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-25 13:31:49	1.51e-06	3.02e-09	6.75e-09	1.33e-08	4	273	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-59	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	59	AX1-2a	u	0	0.0	0.0	-90.0	5	573
Yiming Zhang	This study		0.6	234.9	10.3	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-26 12:10:32	1.5e-06	4.39e-09	6.48e-09	1.46e-08	4	273	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-60	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	60	AX1-2a	u	0	2.9999999999999997e-05	0.0	-90.0	6	373
Yiming Zhang	This study		0.6	232.2	5.3	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-26 16:06:56	1.47e-06	3.91e-09	6.8700000000000005e-09	1.3899999999999999e-08	4	273	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-61	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	61	AX1-2a	u	0	2.9999999999999997e-05	0.0	-90.0	7	573
Yiming Zhang	This study		0.6	234.9	-3.6	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-27 13:42:51	1.29e-06	5.34e-09	7.509999999999999e-09	1.23e-08	4	273	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-62	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	62	AX1-2a	u	0	2.9999999999999997e-05	0.0	-90.0	8	673
Yiming Zhang	This study		0.6	232.2	7.3	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-28 13:42:59	1.26e-06	2.42e-09	7.170000000000001e-09	1.1699999999999999e-08	4	273	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-63	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	63	AX1-2a	u	0	0.0	0.0	-90.0	9	673
Yiming Zhang	This study		0.7	225.1	8.6	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-29 12:17:25	1.19e-06	3.74e-09	1e-08	1.2099999999999999e-08	4	273	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-64	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	64	AX1-2a	u	0	0.0	0.0	-90.0	10	698
Yiming Zhang	This study		0.5	229.1	1.4	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-29 16:23:46	1.18e-06	3.88e-09	6.11e-09	1.07e-08	4	273	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-65	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	65	AX1-2a	u	0	2.9999999999999997e-05	0.0	-90.0	11	573
Yiming Zhang	This study		0.5	232.6	-7.1	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-30 12:13:58	1.16e-06	3.87e-09	4.7100000000000005e-09	9.72e-09	4	273	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-66	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	66	AX1-2a	u	0	2.9999999999999997e-05	0.0	-90.0	12	698
Yiming Zhang	This study		0.5	229.9	-11.9	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-30 19:23:44	1.14e-06	1.29e-09	4.31e-09	8.84e-09	4	273	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-67	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	67	AX1-2a	u	0	2.9999999999999997e-05	0.0	-90.0	13	723
Yiming Zhang	This study		0.5	233.4	3.9	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-31 18:33:33	1.09e-06	3.58e-09	3.42e-09	9.309999999999999e-09	4	273	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-68	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	68	AX1-2a	u	0	0.0	0.0	-90.0	14	723
Yiming Zhang	This study		0.5	235.6	6.6	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-01 11:16:46	1.01e-06	2.99e-09	1.15e-09	8.28e-09	4	273	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-69	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	69	AX1-2a	u	0	0.0	0.0	-90.0	15	748
Yiming Zhang	This study		0.4	236.8	-13.3	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-01 14:58:28	1.03e-06	8.05e-10	1.8299999999999999e-09	7.87e-09	4	273	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-70	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	70	AX1-2a	u	0	2.9999999999999997e-05	0.0	-90.0	16	698
Yiming Zhang	This study		0.4	233.1	-20.8	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-02 10:22:29	1.04e-06	1.14e-09	2.9100000000000005e-09	7.72e-09	4	273	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-71	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	71	AX1-2a	u	0	2.9999999999999997e-05	0.0	-90.0	17	748
Yiming Zhang	This study		0.4	234.5	-40.8	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-02 14:35:43	1.11e-06	2.7100000000000004e-09	3.76e-09	6.9700000000000005e-09	4	273	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-72	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	72	AX1-2a	u	0	2.9999999999999997e-05	0.0	-90.0	18	773
Yiming Zhang	This study		0.5	229.7	-7.0	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-03 12:13:49	7.86e-07	1.15e-09	1.8600000000000002e-09	6.48e-09	4	273	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-73	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	73	AX1-2a	u	0	0.0	0.0	-90.0	19	773
Yiming Zhang	This study		0.5	231.8	0.1	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-03 16:41:05	5.79e-07	1.2800000000000001e-09	1.5e-09	4.8100000000000006e-09	4	273	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-74	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	74	AX1-2a	u	0	0.0	0.0	-90.0	20	793
Yiming Zhang	This study		0.4	229.6	-48.8	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-14 12:51:33	8.74e-07	3.3299999999999995e-09	2.31e-09	5.08e-09	4	273	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-75	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	75	AX1-2a	u	0	2.9999999999999997e-05	0.0	-90.0	21	748
Yiming Zhang	This study		0.3	236.1	-68.5	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-18 11:54:19	1.36e-06	3.76e-09	5.8099999999999996e-09	2.1899999999999997e-09	4	273	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-76	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	76	AX1-2a	u	0	2.9999999999999997e-05	0.0	-90.0	22	793
Yiming Zhang	This study		0.3	233.8	-79.3	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-18 15:45:22	1.89e-06	7.0799999999999995e-09	8.49e-09	2.22e-09	4	273	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-77	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	77	AX1-2a	u	0	2.9999999999999997e-05	0.0	-90.0	23	803
Yiming Zhang	This study		0.3	233.7	-46.8	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-19 12:00:48	4.46e-07	8.790000000000001e-10	1.7699999999999999e-09	1.93e-09	4	273	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-78	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	78	AX1-2a	u	0	0.0	0.0	-90.0	24	803
Yiming Zhang	This study		0.4	234.6	-27.4	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-19 15:31:38	2.0899999999999998e-07	6.439999999999999e-10	9.61e-10	1.36e-09	4	273	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-79	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	79	AX1-2a	u	0	0.0	0.0	-90.0	25	813
Yiming Zhang	This study		0.3	230.4	-83.7	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-20 12:05:54	1.75e-06	7.13e-09	7.72e-09	2.07e-09	4	273	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-80	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	80	AX1-2a	u	0	2.9999999999999997e-05	0.0	-90.0	26	793
Yiming Zhang	This study		0.4	236.3	-85.4	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-20 16:05:29	2.55e-06	1.07e-08	1.16e-08	3.55e-09	4	273	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-81	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	81	AX1-2a	u	0	2.9999999999999997e-05	0.0	-90.0	27	813
Yiming Zhang	This study		0.4	226.2	-87.1	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-21 10:03:32	2.99e-06	1.35e-08	1.38e-08	6.73e-09	4	273	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-82	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	82	AX1-2a	u	0	2.9999999999999997e-05	0.0	-90.0	28	823
Yiming Zhang	This study		0.4	234.7	-58.8	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-21 13:33:59	1.74e-07	4.85e-10	1.1699999999999999e-09	4.5400000000000003e-10	4	273	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-83	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	83	AX1-2a	u	0	0.0	0.0	-90.0	29	823
Yiming Zhang	This study		0.6	233.4	-44.6	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-21 17:08:17	9.13e-08	4.72e-10	7.74e-10	3.94e-10	4	273	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-84	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	84	AX1-2a	u	0	0.0	0.0	-90.0	30	828
Yiming Zhang	This study		0.4	209.9	-89.0	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-22 12:05:27	3.03e-06	1.4099999999999999e-08	1.44e-08	5.86e-09	4	273	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-85	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	85	AX1-2a	u	0	2.9999999999999997e-05	0.0	-90.0	31	813
Yiming Zhang	This study		0.4	218.1	-88.3	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-23 09:13:38	3.55e-06	1.62e-08	1.62e-08	7.43e-09	4	273	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-86	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	86	AX1-2a	u	0	2.9999999999999997e-05	0.0	-90.0	32	828
Yiming Zhang	This study		0.4	233.9	-88.6	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-23 13:32:24	3.82e-06	1.76e-08	1.77e-08	8.58e-09	4	273	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-87	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	87	AX1-2a	u	0	2.9999999999999997e-05	0.0	-90.0	33	833
Yiming Zhang	This study		0.5	233.2	-61.3	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-24 08:28:49	8.109999999999999e-08	6.01e-10	3.6200000000000004e-10	2.2800000000000001e-10	4	273	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-88	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	88	AX1-2a	u	0	0.0	0.0	-90.0	34	833
Yiming Zhang	This study		0.4	234.5	-52.2	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-24 12:19:28	5.81e-08	4.52e-10	7.140000000000001e-11	2.07e-10	4	273	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-89	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	89	AX1-2a	u	0	0.0	0.0	-90.0	35	835
Yiming Zhang	This study		0.4	232.1	-88.3	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-24 16:13:06	4.01e-06	1.89e-08	1.92e-08	8.170000000000001e-09	4	273	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-90	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	90	AX1-2a	u	0	2.9999999999999997e-05	0.0	-90.0	36	828
Yiming Zhang	This study		0.4	225.4	-88.8	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-25 12:00:23	4.24e-06	2.0499999999999998e-08	2.06e-08	7.340000000000001e-09	4	273	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-91	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	91	AX1-2a	u	0	2.9999999999999997e-05	0.0	-90.0	37	835
Yiming Zhang	This study		0.4	210.5	-89.2	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-25 15:56:34	4.46e-06	2.12e-08	2.14e-08	7.26e-09	4	273	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-92	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	92	AX1-2a	u	0	2.9999999999999997e-05	0.0	-90.0	38	837
Yiming Zhang	This study		1.0	236.5	-60.0	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-26 13:52:34	5.2099999999999997e-08	8.33e-10	4.1599999999999996e-10	1.17e-10	4	273	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-93	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	93	AX1-2a	u	0	0.0	0.0	-90.0	39	837
Yiming Zhang	This study		1.1	238.6	-63.8	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-26 17:08:47	4.8099999999999994e-08	6.819999999999999e-10	6.29e-10	1.42e-10	4	273	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-94	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	94	AX1-2a	u	0	0.0	0.0	-90.0	40	839
Yiming Zhang	This study		0.4	268.2	-89.1	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-27 10:17:01	4.58e-06	2.13e-08	2.1e-08	6.709999999999999e-09	4	273	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-95	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	95	AX1-2a	u	0	2.9999999999999997e-05	0.0	-90.0	41	835
Yiming Zhang	This study		0.4	248.6	-89.3	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-27 14:02:17	4.7e-06	2.2000000000000002e-08	2.18e-08	6.22e-09	4	273	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-96	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	96	AX1-2a	u	0	2.9999999999999997e-05	0.0	-90.0	42	839
Yiming Zhang	This study		0.4	72.5	-89.5	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-28 10:20:48	4.83e-06	2.2400000000000002e-08	2.2999999999999998e-08	6.8700000000000005e-09	4	273	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-97	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	97	AX1-2a	u	0	2.9999999999999997e-05	0.0	-90.0	43	843
Yiming Zhang	This study		0.6	234.6	-78.4	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-28 16:31:53	7.92e-08	7.359999999999999e-10	4.900000000000001e-10	1.67e-10	4	273	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-98	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	98	AX1-2a	u	0	0.0	0.0	-90.0	44	843
Yiming Zhang	This study		0.8	224.3	-65.3	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-29 10:03:24	3.76e-08	5.31e-10	1.8700000000000003e-10	5.74e-11	4	273	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-99	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	99	AX1-2a	u	0	0.0	0.0	-90.0	45	848
Yiming Zhang	This study		0.4	238.4	-89.0	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-29 13:39:03	4.91e-06	2.2599999999999997e-08	2.21e-08	6.579999999999999e-09	4	273	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-100	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	100	AX1-2a	u	0	2.9999999999999997e-05	0.0	-90.0	46	839
Yiming Zhang	This study		0.4	251.0	-89.5	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-30 10:14:54	5.07e-06	2.41e-08	2.3799999999999998e-08	6.18e-09	4	273	AX1-2a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-101	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	101	AX1-2a	u	0	2.9999999999999997e-05	0.0	-90.0	47	848
