tab	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma	meas_n_orient	meas_temp	measurement	method_codes	quality	sequence	specimen	standard	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
Yiming Zhang	This study		0.5	113.1	29.3	BD1-14b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-24 11:25:28	1.26e-05	8.470000000000001e-08	2.2000000000000002e-08	8.59e-08	4	273	BD1-14b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-51	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	51	BD1-14b	u	0	2.9999999999999997e-05	0.0	-90.0	13	723
Yiming Zhang	This study		0.5	118.1	33.4	BD1-14b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-25 12:07:57	1.3000000000000001e-05	8.23e-08	3.72e-08	7.93e-08	4	273	BD1-14b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-52	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	52	BD1-14b	u	0	0.0	0.0	-90.0	14	723
Yiming Zhang	This study		0.4	114.9	35.5	BD1-14b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-25 15:42:54	1.24e-05	6.740000000000001e-08	2.61e-08	7.19e-08	4	273	BD1-14b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-53	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	53	BD1-14b	u	0	0.0	0.0	-90.0	15	748
Yiming Zhang	This study		0.5	113.3	30.4	BD1-14b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-26 10:33:39	1.15e-05	6.52e-08	3.1299999999999996e-08	7.75e-08	4	273	BD1-14b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-54	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	54	BD1-14b	u	0	2.9999999999999997e-05	0.0	-90.0	16	698
Yiming Zhang	This study		0.5	118.8	21.0	BD1-14b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-26 14:30:36	1.0300000000000001e-05	5.4500000000000005e-08	2.18e-08	8.1e-08	4	273	BD1-14b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-55	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	55	BD1-14b	u	0	2.9999999999999997e-05	0.0	-90.0	17	748
Yiming Zhang	This study		0.5	113.9	-7.1	BD1-14b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-27 12:04:52	7.86e-06	2.2000000000000002e-08	2.1e-08	6.98e-08	4	273	BD1-14b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-56	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	56	BD1-14b	u	0	2.9999999999999997e-05	0.0	-90.0	18	773
Yiming Zhang	This study		0.4	117.0	31.5	BD1-14b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-27 16:02:10	8.51e-06	3.5699999999999995e-08	1.77e-08	6.25e-08	4	273	BD1-14b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-57	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	57	BD1-14b	u	0	0.0	0.0	-90.0	19	773
Yiming Zhang	This study		0.4	112.3	34.2	BD1-14b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-28 15:41:15	5.68e-06	1.8e-08	1.04e-08	3.86e-08	4	273	BD1-14b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-58	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	58	BD1-14b	u	0	0.0	0.0	-90.0	20	793
Yiming Zhang	This study		0.5	114.3	-23.7	BD1-14b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-29 14:14:37	4.88e-06	1.66e-08	1.58e-08	3.75e-08	4	273	BD1-14b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-59	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	59	BD1-14b	u	0	2.9999999999999997e-05	0.0	-90.0	21	748
Yiming Zhang	This study		0.4	123.0	-75.4	BD1-14b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-30 10:37:03	1.21e-05	5.1299999999999996e-08	5.39e-08	2.44e-08	4	273	BD1-14b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-60	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	60	BD1-14b	u	0	2.9999999999999997e-05	0.0	-90.0	22	793
Yiming Zhang	This study		0.4	122.3	-78.8	BD1-14b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-30 14:30:17	1.4099999999999999e-05	6.46e-08	6.33e-08	2.5099999999999996e-08	4	273	BD1-14b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-61	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	61	BD1-14b	u	0	2.9999999999999997e-05	0.0	-90.0	23	803
Yiming Zhang	This study		0.6	116.3	17.7	BD1-14b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-30 20:45:40	2.86e-06	1.6100000000000002e-08	4.5799999999999995e-09	2.54e-08	4	273	BD1-14b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-62	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	62	BD1-14b	u	0	0.0	0.0	-90.0	24	803
Yiming Zhang	This study		0.6	118.5	31.6	BD1-14b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-01 09:51:16	2.17e-06	8.15e-09	8.68e-09	1.78e-08	4	273	BD1-14b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-63	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	63	BD1-14b	u	0	0.0	0.0	-90.0	25	813
Yiming Zhang	This study		0.4	127.1	-85.6	BD1-14b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-01 13:18:47	1.59e-05	7.7e-08	6.929999999999999e-08	2.36e-08	4	273	BD1-14b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-64	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	64	BD1-14b	u	0	2.9999999999999997e-05	0.0	-90.0	26	793
Yiming Zhang	This study		0.4	122.9	-86.9	BD1-14b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-01 17:14:20	1.85e-05	8.99e-08	8.4e-08	4.0199999999999996e-08	4	273	BD1-14b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-65	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	65	BD1-14b	u	0	2.9999999999999997e-05	0.0	-90.0	27	813
Yiming Zhang	This study		0.3	106.7	-87.6	BD1-14b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-02 12:44:44	1.9399999999999997e-05	8.44e-08	8.1e-08	3.52e-08	4	273	BD1-14b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-66	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	66	BD1-14b	u	0	2.9999999999999997e-05	0.0	-90.0	28	823
Yiming Zhang	This study		0.6	126.4	15.0	BD1-14b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-02 17:15:41	9.48e-07	1.58e-09	3.87e-09	8.5e-09	4	273	BD1-14b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-67	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	67	BD1-14b	u	0	0.0	0.0	-90.0	29	823
Yiming Zhang	This study		0.6	125.3	24.4	BD1-14b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-03 10:50:34	9.61e-07	2.13e-09	4.9e-09	7.9e-09	4	273	BD1-14b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-68	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	68	BD1-14b	u	0	0.0	0.0	-90.0	30	826
Yiming Zhang	This study		0.4	99.5	-88.7	BD1-14b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-03 14:18:08	1.8e-05	7.77e-08	7.88e-08	3.6600000000000003e-08	4	273	BD1-14b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-69	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	69	BD1-14b	u	0	2.9999999999999997e-05	0.0	-90.0	31	813
Yiming Zhang	This study		0.4	24.6	-89.0	BD1-14b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-14 15:12:08	1.86e-05	8.179999999999999e-08	7.940000000000001e-08	4.440000000000001e-08	4	273	BD1-14b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-70	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	70	BD1-14b	u	0	2.9999999999999997e-05	0.0	-90.0	32	826
Yiming Zhang	This study		0.3	136.6	-87.0	BD1-14b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-18 14:07:30	2.8499999999999998e-05	1.14e-07	1.1800000000000001e-07	3.55e-08	4	273	BD1-14b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-71	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	71	BD1-14b	u	0	2.9999999999999997e-05	0.0	-90.0	33	829
Yiming Zhang	This study		0.5	119.3	-0.7	BD1-14b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-19 10:34:47	9.959999999999999e-07	2.52e-09	4.43e-09	8.71e-09	4	273	BD1-14b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-72	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	72	BD1-14b	u	0	0.0	0.0	-90.0	34	829
Yiming Zhang	This study		0.6	123.8	19.7	BD1-14b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-19 13:59:44	1.05e-06	2.9600000000000005e-09	4.6100000000000004e-09	9.150000000000001e-09	4	273	BD1-14b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-73	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	73	BD1-14b	u	0	0.0	0.0	-90.0	35	832
Yiming Zhang	This study		0.3	118.5	-87.3	BD1-14b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-20 10:31:00	2.84e-05	1.1599999999999999e-07	1.1800000000000001e-07	3.79e-08	4	273	BD1-14b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-74	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	74	BD1-14b	u	0	2.9999999999999997e-05	0.0	-90.0	36	826
Yiming Zhang	This study		0.5	113.2	48.6	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-18 16:23:15	1.58e-05	5.94e-08	8.9e-08	1e-07	4	273	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-75	LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	75	BD1-15b	u	0	0.0	0.0	-90.0	0	273
Yiming Zhang	This study		0.5	110.5	48.8	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-19 09:48:52	1.55e-05	7.139999999999999e-08	6.79e-08	9.39e-08	4	273	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-76	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	76	BD1-15b	u	0	0.0	0.0	-90.0	1	373
Yiming Zhang	This study		0.4	112.9	47.9	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-19 14:37:46	1.52e-05	6.259999999999999e-08	5.54e-08	8.61e-08	4	273	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-77	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	77	BD1-15b	u	0	2.9999999999999997e-05	0.0	-90.0	2	373
Yiming Zhang	This study		0.4	117.6	46.9	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-20 09:51:45	1.42e-05	7.86e-08	4.7000000000000004e-08	7.13e-08	4	273	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-78	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	78	BD1-15b	u	0	2.9999999999999997e-05	0.0	-90.0	3	473
Yiming Zhang	This study		0.4	112.7	47.9	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-20 13:00:25	1.4400000000000001e-05	6.73e-08	3.67e-08	7.44e-08	4	273	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-79	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	79	BD1-15b	u	0	0.0	0.0	-90.0	4	473
Yiming Zhang	This study		0.4	110.8	48.3	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-20 16:53:13	1.4000000000000001e-05	8.49e-08	2.8599999999999998e-08	7.19e-08	4	273	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-80	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	80	BD1-15b	u	0	0.0	0.0	-90.0	5	573
Yiming Zhang	This study		0.4	110.0	47.5	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-21 11:24:55	1.3800000000000002e-05	8.17e-08	2.9500000000000003e-08	7.389999999999999e-08	4	273	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-81	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	81	BD1-15b	u	0	2.9999999999999997e-05	0.0	-90.0	6	373
Yiming Zhang	This study		0.4	106.8	46.5	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-21 14:41:52	1.34e-05	5.31e-08	2.7200000000000002e-08	7.17e-08	4	273	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-82	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	82	BD1-15b	u	0	2.9999999999999997e-05	0.0	-90.0	7	573
Yiming Zhang	This study		0.4	108.0	44.1	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-22 11:57:06	1.24e-05	6.98e-08	3.0499999999999995e-08	6.52e-08	4	273	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-83	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	83	BD1-15b	u	0	2.9999999999999997e-05	0.0	-90.0	8	673
Yiming Zhang	This study		0.4	112.2	46.3	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-22 14:35:13	1.28e-05	7.110000000000001e-08	3.3700000000000004e-08	5.91e-08	4	273	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-84	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	84	BD1-15b	u	0	0.0	0.0	-90.0	9	673
Yiming Zhang	This study		0.4	108.0	47.0	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-23 10:32:09	1.28e-05	7.730000000000001e-08	2.8700000000000002e-08	6.21e-08	4	273	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-85	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	85	BD1-15b	u	0	0.0	0.0	-90.0	10	698
Yiming Zhang	This study		0.4	112.6	44.6	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-23 13:35:42	1.22e-05	6.6e-08	3.12e-08	5.78e-08	4	273	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-86	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	86	BD1-15b	u	0	2.9999999999999997e-05	0.0	-90.0	11	573
Yiming Zhang	This study		0.3	111.6	43.9	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-24 01:26:35	1.1900000000000001e-05	5.39e-08	2.74e-08	6.28e-08	4	273	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-87	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	87	BD1-15b	u	0	2.9999999999999997e-05	0.0	-90.0	12	698
Yiming Zhang	This study		0.4	108.2	41.6	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-24 11:26:58	1.13e-05	6.06e-08	2.99e-08	6.08e-08	4	273	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-88	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	88	BD1-15b	u	0	2.9999999999999997e-05	0.0	-90.0	13	723
Yiming Zhang	This study		0.3	103.5	45.4	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-25 12:10:12	1.1900000000000001e-05	4.4699999999999997e-08	2.73e-08	5.6600000000000004e-08	4	273	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-89	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	89	BD1-15b	u	0	0.0	0.0	-90.0	14	723
Yiming Zhang	This study		0.3	108.0	47.2	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-25 15:45:09	1.1599999999999999e-05	4.54e-08	2.76e-08	5.1500000000000005e-08	4	273	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-90	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	90	BD1-15b	u	0	0.0	0.0	-90.0	15	748
Yiming Zhang	This study		0.3	105.8	42.9	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-26 10:35:05	1.04e-05	4.59e-08	2.77e-08	5.32e-08	4	273	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-91	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	91	BD1-15b	u	0	2.9999999999999997e-05	0.0	-90.0	16	698
Yiming Zhang	This study		0.3	111.6	34.7	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-26 14:32:55	9.2e-06	3.1299999999999996e-08	3.16e-08	5.99e-08	4	273	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-92	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	92	BD1-15b	u	0	2.9999999999999997e-05	0.0	-90.0	17	748
Yiming Zhang	This study		0.6	109.3	2.8	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-27 12:06:18	6.41e-06	2.67e-08	1.52e-08	5.51e-08	4	273	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-93	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	93	BD1-15b	u	0	2.9999999999999997e-05	0.0	-90.0	18	773
Yiming Zhang	This study		0.4	107.5	43.6	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-27 16:03:36	7.92e-06	3.59e-08	1.88e-08	4.07e-08	4	273	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-94	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	94	BD1-15b	u	0	0.0	0.0	-90.0	19	773
Yiming Zhang	This study		0.3	107.0	46.8	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-28 15:42:40	5.34e-06	2.2000000000000002e-08	1.1000000000000001e-08	2.3500000000000002e-08	4	273	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-95	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	95	BD1-15b	u	0	0.0	0.0	-90.0	20	793
Yiming Zhang	This study		0.5	109.0	-13.1	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-29 14:16:03	3.78e-06	1.32e-08	7.38e-09	3.11e-08	4	273	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-96	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	96	BD1-15b	u	0	2.9999999999999997e-05	0.0	-90.0	21	748
Yiming Zhang	This study		0.3	118.9	-75.6	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-30 10:38:29	1.21e-05	4.0300000000000004e-08	4.74e-08	2.8999999999999998e-08	4	273	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-97	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	97	BD1-15b	u	0	2.9999999999999997e-05	0.0	-90.0	22	793
Yiming Zhang	This study		0.3	127.9	-77.6	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-30 14:31:44	1.42e-05	4.9900000000000003e-08	5.71e-08	2.57e-08	4	273	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-98	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	98	BD1-15b	u	0	2.9999999999999997e-05	0.0	-90.0	23	803
Yiming Zhang	This study		0.5	109.1	25.9	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-30 20:47:56	2.36e-06	9.07e-09	7.58e-09	1.71e-08	4	273	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-99	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	99	BD1-15b	u	0	0.0	0.0	-90.0	24	803
Yiming Zhang	This study		0.5	113.1	43.0	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-01 09:52:42	1.7e-06	5.9e-09	7.3199999999999995e-09	1.04e-08	4	273	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-100	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	100	BD1-15b	u	0	0.0	0.0	-90.0	25	813
Yiming Zhang	This study		0.4	132.6	-83.6	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-01 13:20:15	1.6e-05	7.12e-08	6.96e-08	8.57e-09	4	273	BD1-15b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-101	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	101	BD1-15b	u	0	2.9999999999999997e-05	0.0	-90.0	26	793
